moduleId,tDiff,tSync,timeOffsetL,timeOffsetR,effectiveSpeed,pedestalL,pedestalR,energyGainL,energyGainR,lightAtt,PMTSatL,PMTSatR,PMTThresL,PMTThresR
201,77.5497,3.4891,-42.264,35.2858,-8.01054,16,14,18.1756,19.1632,228.912,0.0318072,0.0335356,1.36551,1.30277
202,76.5546,2.53183,-40.8092,35.7455,-7.96726,19,16,16.5477,16.9431,286.34,0.0289586,0.0296505,1.4454,1.41655
203,76.0375,2.48511,-40.5038,35.5336,-8.14644,17,13,16.4271,18.1195,296.117,0.0287475,0.0317091,1.16242,1.07867
204,75.8021,3.30092,-41.202,34.6001,-8.09205,16,14,17.9514,17.8192,279.42,0.031415,0.0311836,1.18426,1.13528
205,78.8105,1.05741,-40.4627,38.3478,-8.03292,14,20,17.7188,16.0543,297.937,0.0310078,0.028095,1.15158,0.991729
206,81.2573,0.692474,-41.3211,39.9362,-8.17845,13,14,17.6818,17.1024,296.095,0.0309432,0.0299293,1.14129,1.24762
207,77.1445,1.61594,-40.1882,36.9563,-7.99194,15,16,15.4739,14.669,338.462,0.0270793,0.0256707,1.18737,1.25938
208,77.7159,2.10284,-40.9608,36.7551,-8.0338,18,15,15.4564,15.604,341.819,0.0270487,0.0273071,1.2212,1.18707
209,77.347,1.11107,-39.7846,37.5624,-8.08755,15,14,15.8046,16.0487,332.921,0.0276581,0.0280852,1.2649,1.10016
210,79.8023,1.42459,-41.3257,38.4765,-8.08482,17,14,14.7289,15.3443,340.72,0.0257755,0.0268525,1.41928,1.24857
211,74.9639,0.496839,-37.9788,36.9851,-8.11467,16,14,15.23,14.8296,338.839,0.0266525,0.0259518,1.21548,1.31417
212,75.5223,-0.66971,-37.0914,38.4309,-8.14427,13,14,15.9136,16.605,330.18,0.0278489,0.0290588,1.28436,1.2853
213,75.0388,0.893905,-38.4133,36.6255,-7.98175,20,15,13.5546,13.9121,400.055,0.0237206,0.0243462,1.11339,1.42024
214,75.7441,1.36266,-39.2347,36.5094,-8.05935,15,12,15.4029,15.8834,340.893,0.0269552,0.027796,1.26741,1.28126
215,76.7255,-0.0692765,-38.2935,38.432,-8.05164,13,14,15.2543,15.4804,366.737,0.026695,0.0270908,1.25704,1.27779
216,75.0025,0.350859,-37.8521,37.1504,-8.00777,15,13,16.8031,17.6048,299.926,0.0294055,0.0308085,1.28212,1.079
217,78.2883,0.578551,-39.7227,38.5656,-8.03497,23,14,13.1066,15.4646,370.136,0.0229366,0.027063,1.19083,1.22314
218,75.7262,0.116504,-37.9796,37.7466,-8.0243,12,14,14.9715,14.001,370.866,0.0262002,0.0245017,1.35935,1.4851
219,77.1242,0.157906,-38.72,38.4042,-8.02976,17,14,15.8889,16.602,324.992,0.0278055,0.0290535,1.20811,1.26026
220,75.4266,1.49739,-39.2107,36.2159,-8.11227,14,18,14.9712,13.6982,380.431,0.0261995,0.0239719,1.44745,1.36167
221,74.9793,0.237415,-37.7271,37.2522,-7.9932,15,17,13.8292,13.7741,400.032,0.0242011,0.0241047,1.43545,1.3943
222,77.4654,0.369495,-39.1022,38.3632,-8.01648,14,16,15.1872,14.7556,357.565,0.0265775,0.0258222,1.27145,1.27796
223,74.5621,0.756344,-38.0374,36.5247,-7.97637,14,18,14.7203,13.9836,380.149,0.0257606,0.0244713,1.30164,1.42405
224,73.8915,0.639205,-37.585,36.3065,-8.0165,13,16,14.884,14.0947,380.766,0.026047,0.0246656,1.26723,1.37951
225,73.2527,-0.335316,-36.291,36.9617,-7.99263,23,15,13.4725,13.5675,376.223,0.0235769,0.0237431,1.1648,1.42989
226,78.5333,0.360889,-39.6276,38.9058,-7.92516,25,19,13.1643,13.6971,401.934,0.0230375,0.0239699,1.28914,1.31809
227,73.521,0.59997,-37.3605,36.1605,-7.96077,15,20,14.0597,12.7712,428.19,0.0246045,0.0223495,1.2744,1.43375
228,74.3209,-0.473678,-36.6868,37.6341,-8.01147,16,14,14.9017,14.7668,364.625,0.0260779,0.025842,1.23933,1.30585
229,75.0799,0.814385,-38.3543,36.7256,-7.99031,19,16,13.8221,14.1609,384.283,0.0241888,0.0247816,1.43115,1.45304
230,74.9504,1.65812,-39.1333,35.8171,-8.03865,15,16,15.3006,14.4059,351.622,0.026776,0.0252103,1.32215,1.28425
231,75.906,0.884896,-38.8379,37.0681,-7.92816,19,15,13.7988,14.7399,382.56,0.024148,0.0257948,1.25407,1.38047
232,73.5994,-0.0290668,-36.7706,36.8288,-8.05572,16,15,13.9197,15.288,358.764,0.0243594,0.026754,1.45179,1.3382
233,75.6929,0.798467,-38.6449,37.048,-8.01277,19,15,13.3452,13.8897,408.653,0.0233541,0.0243069,1.43684,1.50432
234,74.3809,-0.744693,-36.4458,37.9352,-8.0902,16,19,15.0896,14.1203,357.161,0.0264068,0.0247104,1.19398,1.23326
235,77.1217,-0.542632,-38.0182,39.1035,-8.06175,16,19,13.7655,13.72,410.098,0.0240896,0.0240101,1.37126,1.48723
236,76.7733,0.735799,-39.1225,37.6509,-8.09747,15,13,14.8861,15.2045,345.936,0.0260507,0.026608,1.22013,1.36781
237,78.5066,-2.6241,-36.6292,41.8774,-8.18399,15,18,14.7445,14.391,375.581,0.0258029,0.0251842,1.32732,1.24831
238,81.1909,-2.03587,-38.5596,42.6313,-8.09692,17,20,14.9137,13.9734,365.265,0.026099,0.0244535,1.30524,1.30689
239,78.0047,-0.946656,-38.0557,39.949,-8.09048,13,17,16.2917,14.6802,354.211,0.0285104,0.0256903,1.27307,1.2533
240,76.5138,-0.923089,-37.3338,39.18,-8.07905,16,13,14.529,15.6576,328.605,0.0254257,0.0274008,1.41242,1.3789
241,76.7564,-2.5662,-35.812,40.9444,-8.26235,13,13,14.5245,14.6383,375.972,0.0254179,0.0256171,1.36653,1.3646
242,80.6623,-1.62769,-38.7035,41.9588,-8.11654,13,14,16.572,16.4798,321.809,0.029001,0.0288396,1.23458,1.27943
243,73.8936,-2.05752,-34.8893,39.0043,-8.02428,19,15,16.1805,16.5121,306.116,0.0283158,0.0288961,1.04128,1.24897
244,73.8055,-3.07859,-33.8242,39.9814,-8.06715,13,18,17.7094,16.3057,283.439,0.0309914,0.028535,1.20134,1.1263
245,75.7578,-1.70121,-36.1777,39.5801,-8.01932,15,18,16.9868,15.2394,298.366,0.0297269,0.0266689,1.12672,1.12032
246,74.3233,-2.11111,-35.0505,39.2728,-8.11078,14,14,15.4085,15.7713,330.701,0.0269649,0.0275998,1.24375,1.32813
247,75.0263,-1.94239,-35.5708,39.4555,-7.92962,19,17,17.9583,17.9282,285.201,0.0314269,0.0313744,1.09871,1.20827
248,74.7485,-3.10449,-34.2698,40.4787,-8.14541,15,13,16.4608,17.496,310.803,0.0288064,0.030618,1.37235,1.24749
249,76.6182,-2.75256,-35.5566,41.0617,-8.16135,16,13,16.123,17.4178,310.96,0.0282153,0.0304812,1.52178,1.49227
250,75.9517,-3.21846,-34.7574,41.1943,-8.02053,16,16,15.8572,15.7506,318.121,0.0277501,0.0275636,1.57575,1.66119
251,-6.57267,-38.0772,41.3635,34.7909,-7.97783,15,18,16.4245,16.8081,294.207,0.0287429,0.0294142,1.43613,1.24296
252,-3.31268,-37.7894,39.4457,36.133,-8.20188,12,13,14.7057,15.2089,378.788,0.025735,0.0266155,1.64486,1.79318
253,-7.10182,-37.3026,40.8535,33.7517,-7.92925,19,14,16.1303,17.3782,293.891,0.0282281,0.0304118,1.20599,1.17949
254,-8.0589,-37.811,41.8404,33.7815,-8.08822,15,17,16.7576,16.074,321.42,0.0293257,0.0281294,1.10186,1.06133
255,-5.57332,-38.0015,40.7882,35.2148,-8.0931,15,16,16.9965,17.2407,307.187,0.0297439,0.0301712,1.16556,1.13568
256,-3.89293,-38.0947,40.0411,36.1482,-8.04395,18,17,15.1172,15.494,351.965,0.0264552,0.0271144,1.15986,1.21205
257,-6.13381,-36.8012,39.8681,33.7343,-8.02303,18,18,14.4825,14.085,371.69,0.0253443,0.0246488,1.26298,1.4395
258,-6.62888,-38.552,41.8664,35.2376,-8.12631,16,15,15.3395,14.439,375.629,0.026844,0.0252682,1.26251,1.37878
259,-4.44123,-36.6876,38.9083,34.467,-8.06876,17,18,15.0132,14.5184,357.286,0.0262732,0.0254071,1.16756,1.17266
260,-6.34888,-36.9108,40.0852,33.7363,-8.06326,24,16,13.1196,14.0219,391.136,0.0229593,0.0245384,1.14075,1.40479
261,-4.49265,-37.621,39.8673,35.3747,-8.0928,15,14,15.4023,15.4185,342.852,0.0269539,0.0269823,1.27795,1.35618
262,-3.53045,-37.0771,38.8423,35.3119,-8.13334,18,15,16.1313,15.212,311.243,0.0282298,0.026621,1.05193,1.24445
263,-6.61704,-37.7452,41.0538,34.4367,-8.05012,19,14,16.3243,14.433,359.712,0.0285675,0.0252578,1.03568,1.32482
264,-3.30449,-37.9913,39.6436,36.3391,-8.13938,15,13,14.7636,15.1712,364.945,0.0258364,0.0265497,1.35456,1.49451
265,-3.49786,-37.8113,39.5602,36.0624,-8.13113,15,16,15.218,13.7265,368.111,0.0266314,0.0240214,1.1027,1.33587
266,-4.30927,-37.538,39.6926,35.3834,-8.0192,13,22,14.1508,12.9236,397.082,0.0247639,0.0226163,1.46933,1.16437
267,-6.25341,-38.9192,42.0459,35.7925,-8.15373,16,16,15.4013,14.447,357.44,0.0269522,0.0252822,1.24426,1.28294
268,-3.30449,-37.9529,39.6051,36.3007,-8.12613,21,14,13.6204,12.92,450.664,0.0238357,0.02261,1.28952,1.61319
269,-6.84173,-38.8334,42.2543,35.4125,-8.10183,15,18,13.0215,12.5729,446.938,0.0227877,0.0220025,1.4803,1.39231
270,-9.46374,-39.2671,43.999,34.5352,-8.14816,15,15,14.1904,13.5568,413.788,0.0248333,0.0237244,1.34709,1.4094
271,-6.32976,-38.8915,42.0564,35.7266,-8.12664,15,13,13.544,14.0294,401.182,0.0237021,0.0245514,1.46925,1.42712
272,-4.20466,-39.8677,41.97,37.7654,-8.1506,17,15,14.0443,14.3937,386.8,0.0245775,0.0251889,1.32916,1.43307
273,-7.87959,-38.2136,42.1534,34.2738,-8.10187,17,18,13.802,13.76,419.481,0.0241536,0.0240801,1.14443,1.30764
274,-7.07721,-39.5051,43.0437,35.9665,-8.1043,15,13,13.2239,14.1964,424.991,0.0231419,0.0248437,1.56145,1.47903
275,-6.32365,-38.0023,41.1641,34.8405,-8.1384,16,13,12.9244,13.5806,424.425,0.0226176,0.023766,1.4493,1.31961
276,-10.2189,-38.2396,43.349,33.1301,-8.11657,15,19,13.9896,12.914,435.665,0.0244819,0.0225996,1.28325,1.21641
277,-5.69246,-38.3347,41.1809,35.4885,-8.02618,16,23,14.2978,13.6786,389.64,0.0250212,0.0239376,1.26179,1.13492
278,-8.46131,-38.3415,42.5721,34.1108,-8.10674,20,13,13.2806,13.6291,425.684,0.023241,0.0238509,1.38444,1.55282
279,-83.1578,-1.44881,43.0277,-40.1301,-8.10493,19,18,13.3413,13.3974,445.673,0.0233473,0.0234454,1.48082,1.61854
280,-80.6736,-1.67454,42.0113,-38.6623,-8.08202,21,15,13.1221,13.8468,415.609,0.0229637,0.0242319,1.25326,1.50569
281,-5.58091,39.0988,-36.3084,-41.8893,-8.03037,17,16,14.4003,14.9998,360.657,0.0252005,0.0262496,1.27308,1.33766
282,-3.36567,38.8046,-37.1218,-40.4874,-8.13366,16,15,14.2189,14.4181,398.405,0.024883,0.0252317,1.3991,1.24175
283,-4.10302,38.1871,-36.1356,-40.2386,-8.06878,16,16,13.4324,14.1616,394.716,0.0235067,0.0247828,1.51893,1.35062
284,-4.15504,37.242,-35.1645,-39.3195,-8.04584,17,13,14.1077,14.5983,372.046,0.0246885,0.0255471,1.36625,1.51669
285,-5.50739,38.4754,-35.7217,-41.2291,-8.0624,16,16,13.8489,14.4426,366.98,0.0242356,0.0252745,1.37721,1.2906
286,-5.48682,37.1983,-34.4549,-39.9417,-8.08181,19,15,14.3301,15.4677,364.423,0.0250777,0.0270684,1.12645,1.23352
287,-5.34425,37.6823,-35.0102,-40.3545,-8.03425,15,17,14.057,13.2523,422.536,0.0245998,0.0231914,1.42426,1.42471
288,-4.76973,38.3484,-35.9636,-40.7333,-8.08247,17,16,15.2558,14.337,366.058,0.0266976,0.0250898,1.08342,1.33183
289,-6.14559,37.7094,-34.6366,-40.7822,-8.04572,20,18,13.418,14.6691,355.676,0.0234814,0.0256709,1.17383,1.14482
290,-8.29022,37.1547,-33.0095,-41.2998,-8.00689,19,16,15.2555,15.9771,341.872,0.0266972,0.02796,0.91868,1.17225
291,-4.52842,38.1503,-35.8861,-40.4145,-8.10906,18,15,14.7122,15.0734,362.579,0.0257463,0.0263785,1.27056,1.2685
292,-3.27834,38.0407,-36.4015,-39.6799,-8.11176,14,15,14.6286,13.8398,411.608,0.0256,0.0242196,1.35138,1.48441
293,-2.63557,37.5323,-36.2145,-38.8501,-8.10158,18,15,15.4813,15.4704,344.247,0.0270922,0.0270733,1.17957,1.17661
294,-6.27719,36.9125,-33.7739,-40.0511,-8.08203,15,16,16.4304,15.9458,334.678,0.0287531,0.0279052,1.09626,1.07095
295,-3.07773,37.2452,-35.7064,-38.7841,-8.1433,17,14,15.1774,16.8633,327.312,0.0265604,0.0295107,1.18186,1.06886
296,-3.45008,36.4118,-34.6867,-38.1368,-8.1368,17,13,17.251,17.0944,297.497,0.0301892,0.0299151,1.08523,1.0358
297,-5.49235,38.4943,-35.7481,-41.2404,-8.0475,15,15,15.8972,16.0583,328.863,0.0278201,0.0281021,1.06488,1.04807
298,-5.46501,38.6681,-35.9356,-41.4006,-8.1164,15,16,16.6934,16.9295,305.166,0.0292134,0.0296267,0.986826,1.08658
299,-6.3149,37.149,-33.9916,-40.3065,-8.09637,19,17,18.1412,18.6508,275.613,0.0317472,0.0326388,1.17728,1.22238
300,-2.63174,36.9629,-35.647,-38.2787,-8.09074,18,16,16.1446,17.7892,292.14,0.0282531,0.031131,0.862642,0.886797
301,97.6343,13.1933,-62.0105,35.6238,-8.04103,18,14,19.7766,18.6035,257.16,0.034609,0.0325561,1.2145,1.29271
302,97.8188,12.8834,-61.7928,36.026,-8.05492,17,15,18.3802,18.4999,278.378,0.0321654,0.0323748,1.29111,1.22657
303,97.8941,13.0824,-62.0294,35.8647,-8.04934,14,28,20.2705,17.0007,269.692,0.0354734,0.0297512,1.07854,0.9853
304,98.6805,14.713,-64.0532,34.6273,-7.98216,15,18,13.7593,14.7938,377.302,0.0240788,0.0258892,1.48134,1.11953
305,100.262,12.821,-62.9519,37.3099,-7.95197,13,22,14.7854,13.8503,369.593,0.0258745,0.0242381,1.3937,1.15294
306,102.538,12.9923,-64.2613,38.2768,-8.00781,17,14,14.5235,15.2095,354.34,0.0254162,0.0266165,1.33706,1.33969
307,100.107,12.9431,-62.9965,37.1102,-8.00354,16,16,14.8632,15.7318,331.76,0.0260106,0.0275306,1.17285,1.16922
308,98.5571,13.0815,-62.36,36.1971,-7.98204,14,18,14.6467,15.4728,344.304,0.0256317,0.0270773,1.39339,1.26934
309,97.783,11.8546,-60.7461,37.0369,-8.0678,19,16,13.9743,14.2642,400.107,0.0244551,0.0249623,1.28501,1.39581
310,101.374,13.2624,-63.9493,37.4245,-7.91179,21,17,12.7435,13.8328,402.479,0.022301,0.0242073,1.30555,1.37384
311,95.4166,11.704,-59.4123,36.0043,-8.00304,17,18,14.185,14.2412,375.969,0.0248237,0.0249221,1.26175,1.38921
312,93.9882,10.7475,-57.7417,36.2466,-8.0492,20,16,14.1338,14.1324,379.905,0.0247342,0.0247317,1.22194,1.3912
313,97.1625,12.3921,-60.9734,36.1892,-8.00743,14,18,14.2621,13.8652,389.835,0.0249587,0.0242642,1.41067,1.20389
314,96.8519,13.244,-61.6699,35.1819,-7.98672,14,17,14.8917,14.4805,347.003,0.0260605,0.0253409,1.38007,1.30924
315,96.6159,11.3981,-59.7061,36.9098,-8.07191,13,19,14.8386,13.5512,391.728,0.0259675,0.0237146,1.36374,1.31266
316,97.3875,11.1339,-59.8276,37.5599,-8.0659,15,14,13.6397,14.5717,394.322,0.0238695,0.0255005,1.50908,1.30288
317,97.7334,11.4176,-60.2844,37.4491,-8.14041,14,17,13.5731,14.1317,389.062,0.0237529,0.0247306,1.43521,1.3971
318,99.3198,10.9324,-60.5923,38.7274,-8.09957,15,16,14.3094,14.4998,377.777,0.0250414,0.0253747,1.39828,1.31402
319,98.3104,10.6112,-59.7664,38.544,-8.16546,16,14,13.6655,14.3655,413.814,0.0239146,0.0251396,1.29487,1.32402
320,97.3104,12.0494,-60.7047,36.6058,-8.1403,14,14,13.2172,12.4584,423.872,0.0231301,0.0218022,1.53828,1.70207
321,96.1449,11.6194,-59.6919,36.4531,-8.12396,15,17,13.178,12.9147,447.623,0.0230615,0.0226008,1.61106,1.46481
322,99.2986,10.4768,-60.1261,39.1725,-8.1677,16,14,13.7976,13.8558,409.063,0.0241458,0.0242476,1.4708,1.58136
323,96.73,10.8602,-59.2252,37.5048,-8.16582,18,15,13.5007,13.8373,426.721,0.0236262,0.0242154,1.40976,1.44301
324,94.6848,11.5999,-58.9423,35.7425,-8.10421,13,15,14.1152,14.0815,400.673,0.0247017,0.0246426,1.34831,1.37745
325,95.4809,11.4053,-59.1457,36.3351,-8.03069,14,15,14.834,14.2459,384.612,0.0259595,0.0249303,1.35286,1.26018
326,99.445,11.7083,-61.4308,38.0142,-7.94002,19,18,13.6675,14.2312,373.367,0.0239181,0.0249047,1.2108,1.30516
327,95.6,11.6077,-59.4077,36.1923,-7.9875,18,18,14.0969,13.4701,393.826,0.0246696,0.0235726,1.18049,1.36621
328,96.4245,10.597,-58.8093,37.6152,-8.04516,15,15,14.9804,14.6164,353.837,0.0262157,0.0255786,1.2853,1.41133
329,98.0046,11.7768,-60.7791,37.2255,-7.98545,15,14,14.2625,14.6715,382.352,0.0249595,0.0256752,1.38408,1.33069
330,97.1255,13.0811,-61.6438,35.4816,-8.00168,18,18,13.6818,13.9459,382.497,0.0239432,0.0244053,1.25844,1.34074
331,96.9241,11.7731,-60.2352,36.6889,-7.9983,17,16,13.9779,14.3997,383.914,0.0244614,0.0251994,1.26768,1.31148
332,96.6396,10.7997,-59.1195,37.52,-8.03064,17,15,14.5186,14.7558,367.418,0.0254075,0.0258226,1.24265,1.23702
333,96.338,11.5129,-59.6818,36.6561,-8.03573,17,17,14.7543,14.0475,394.159,0.02582,0.024583,1.27088,1.36009
334,97.7491,10.7558,-59.6303,38.1188,-8.00405,16,13,14.2489,15.0323,377.973,0.0249356,0.0263065,1.38592,1.28452
335,97.4504,11.109,-59.8342,37.6161,-8.05977,14,16,14.7639,14.1204,405.88,0.0258368,0.0247106,1.32572,1.52346
336,98.3294,12.9136,-62.0782,36.2511,-7.99275,16,18,14.2899,14.1926,365.243,0.0250074,0.024837,1.34232,1.21984
337,100.369,9.80737,-59.992,40.3772,-8.00883,15,18,14.7298,13.8676,358.617,0.0257772,0.0242683,1.31371,1.28957
338,102.464,9.20956,-60.4416,42.0225,-8.02421,15,18,15.2193,14.4235,360.084,0.0266338,0.0252412,1.33966,1.27096
339,98.4775,9.98294,-59.2217,39.2558,-8.03817,17,17,14.3631,13.3899,376.134,0.0251354,0.0234323,1.19778,1.45323
340,96.8428,9.53773,-57.9591,38.8836,-8.0936,16,17,15.8852,15.0167,359.101,0.0277991,0.0262792,1.14011,1.14559
341,97.9014,8.96784,-57.9185,39.9828,-8.04117,17,17,14.8262,14.8471,357.161,0.0259459,0.0259824,1.22324,1.09863
342,101.711,9.95652,-60.8123,40.8992,-7.97844,14,21,14.5712,14.0716,358.487,0.0254997,0.0246253,1.35834,1.18197
343,95.3192,8.16517,-55.8248,39.4944,-7.99748,13,18,15.5098,14.1756,381.453,0.0271422,0.0248073,1.06736,1.18496
344,97.432,7.25463,-55.9706,41.4614,-8.13284,15,14,14.542,14.0914,379.521,0.0254486,0.02466,1.23191,1.28523
345,95.9353,8.51085,-56.4785,39.4568,-8.13633,17,15,14.5363,14.248,373.394,0.0254385,0.024934,1.26038,1.37233
346,97.5418,9.1594,-57.9303,39.6115,-8.11598,18,14,14.0377,14.2426,387.348,0.024566,0.0249245,1.35302,1.34136
347,96.4961,8.31402,-56.5621,39.934,-8.0798,17,15,14.8651,14.1646,360.376,0.0260139,0.024788,1.20842,1.41718
348,95.1195,7.39188,-54.9516,40.1679,-8.09701,18,14,15.1147,15.5446,338.316,0.0264508,0.0272031,1.29769,1.4249
349,98.2323,8.3186,-57.4348,40.7976,-8.03764,18,16,15.3826,16.0158,315.362,0.0269195,0.0280277,1.48942,1.54206
350,97.7853,6.85305,-55.7457,42.0396,-8.19917,15,13,17.0853,17.247,305.146,0.0298992,0.0301823,1.29854,1.42229
351,-6.86466,-39.0093,42.4416,35.5769,-8.1719,14,13,15.6741,15.9328,321.962,0.0274296,0.0278824,1.24753,1.42193
352,-3.71097,-38.1572,40.0127,36.3017,-8.07848,18,13,16.1469,17.0742,291.757,0.0282571,0.0298799,1.14507,1.37618
353,-6.36924,-37.6539,40.8386,34.4693,-8.13886,12,10,15.4832,16.2722,346.789,0.0270956,0.0284764,1.20817,1.25603
354,-7.36618,-37.9138,41.5968,34.2307,-8.00665,16,16,17.7028,17.0293,304.108,0.0309799,0.0298013,1.10469,1.16565
355,-4.11985,-37.534,39.5939,35.4741,-8.05964,22,15,13.4087,15.5718,354.911,0.0234651,0.0272506,1.28457,1.14908
356,-5.0875,-38.2751,40.8188,35.7313,-8.15221,15,16,15.3308,14.902,372.305,0.0268288,0.0260786,1.10786,1.34887
357,-7.00146,-37.5957,41.0964,34.095,-8.13916,17,18,14.396,14.7077,358.828,0.025193,0.0257385,1.16352,1.19163
358,-8.34262,-39.0455,43.2168,34.8742,-8.13686,17,15,16.0112,15.0158,361.712,0.0280195,0.0262777,1.1877,1.31092
359,-7.15093,-37.4472,41.0227,33.8718,-8.09678,14,17,15.6675,13.6076,396.61,0.0274182,0.0238132,1.26183,1.42129
360,-6.44486,-37.0568,40.2792,33.8343,-8.02545,17,14,16.0469,17.8227,302.412,0.028082,0.0311898,1.1501,1.21034
361,-7.0622,-37.776,41.3071,34.2449,-8.13387,14,13,13.8865,14.4421,404.79,0.0243014,0.0252737,1.27279,1.5051
362,-6.45524,-37.419,40.6466,34.1914,-8.11865,16,15,15.259,14.4441,375.213,0.0267032,0.0252771,1.29082,1.44577
363,-6.05833,-37.645,40.6741,34.6158,-8.07709,14,17,15.9207,14.8617,331.978,0.0278613,0.0260079,1.2302,1.23461
364,-4.41684,-37.4673,39.6757,35.2589,-8.09139,12,14,16.9816,15.1307,352.571,0.0297178,0.0264787,1.17892,1.31854
365,-5.41322,-38.4424,41.149,35.7358,-8.13063,15,15,15.4342,13.3624,384.557,0.0270099,0.0233842,1.22433,1.5314
366,-6.95162,-37.4872,40.963,34.0114,-8.00215,15,19,14.6762,14.9381,359.21,0.0256833,0.0261416,1.34179,1.11269
367,-7.59831,-38.5358,42.335,34.7367,-8.11459,13,16,15.1904,14.1612,360.657,0.0265832,0.024782,1.18104,1.24034
368,-4.3041,-38.2772,40.4292,36.1251,-8.1091,13,20,16.5209,14.0289,379.787,0.0289116,0.0245506,1.40422,1.26953
369,-10.3423,-39.1122,44.2833,33.9411,-8.08182,14,15,14.6653,13.8395,378.935,0.0256643,0.0242191,1.13969,1.41449
370,-10.9192,-38.9706,44.4302,33.511,-8.05452,19,15,13.9657,14.9457,340.739,0.0244399,0.0261549,1.20874,1.33609
371,-8.53481,-38.3841,42.6515,34.1167,-8.0605,15,15,13.9157,13.7037,389.706,0.0243525,0.0239814,1.28035,1.30209
372,-5.43706,-38.7455,41.464,36.027,-8.08029,13,15,14.6638,14.6837,339.652,0.0256616,0.0256964,1.2707,1.17285
373,-8.87509,-38.2205,42.658,33.7829,-8.05459,13,17,14.9776,14.9737,359.048,0.0262108,0.026204,1.34792,1.47091
374,-9.35413,-39.5432,44.2203,34.8662,-8.12426,13,13,14.8626,15.0076,372.536,0.0260096,0.0262634,1.33155,1.43998
375,-7.47949,-38.2136,41.9534,34.4739,-8.01539,23,13,13.4577,14.9403,376.566,0.0235509,0.0261455,1.21902,1.24662
376,-11.7887,-38.9198,44.8142,33.0255,-8.11136,11,16,16.0424,14.4334,381.445,0.0280741,0.0252585,1.36122,1.5482
377,-7.805,-38.9638,42.8663,35.0613,-8.08101,13,16,15.6509,14.216,361.755,0.027389,0.0248781,1.06749,1.31512
378,-6.70428,-37.4634,40.8156,34.1113,-8.04264,20,15,15.103,14.8773,359.947,0.0264303,0.0260354,1.1301,1.37089
379,-105.788,9.57385,43.3201,-62.4678,-8.06774,14,15,14.5871,14.281,376.368,0.0255274,0.0249917,1.13798,1.11562
380,-104.004,9.96141,42.0404,-61.9632,-8.0952,17,12,15.2811,15.7996,356.93,0.0267419,0.0276494,1.10813,1.19113
381,-6.11028,60.764,-57.7088,-63.8191,-8.04221,15,14,15.6241,14.9678,358.41,0.0273422,0.0261937,1.30321,1.33642
382,-4.39653,60.9065,-58.7083,-63.1048,-8.05498,21,13,15.5821,15.6526,335.862,0.0272688,0.027392,1.05775,1.23295
383,-6.21315,59.9569,-56.8503,-63.0635,-8.09839,16,15,14.9939,14.6979,362.088,0.0262393,0.0257213,1.35709,1.31577
384,-3.97646,59.4866,-57.4984,-61.4748,-8.10903,13,15,15.9089,15.0953,349.339,0.0278405,0.0264167,1.28435,1.33406
385,-5.50706,60.4552,-57.7017,-63.2087,-8.06153,17,15,15.3741,14.8895,329.676,0.0269047,0.0260567,1.17877,1.12011
386,-5.52792,59.9858,-57.2218,-62.7497,-8.0766,14,14,15.679,14.9162,324.447,0.0274383,0.0261033,1.19189,1.22754
387,-5.9738,60.3332,-57.3463,-63.3201,-8.07537,14,15,15.659,15.8772,337.58,0.0274033,0.0277851,1.27784,1.15882
388,-5.48883,61.0961,-58.3517,-63.8406,-8.07042,15,13,15.7562,15.5991,340.538,0.0275734,0.0272985,1.15639,1.27133
389,-6.31171,59.8857,-56.7298,-63.0415,-8.02696,17,14,15.6526,16.1351,323.175,0.027392,0.0282364,1.13691,1.2753
390,-7.53931,59.0791,-55.3094,-62.8488,-8.14202,16,11,15.8545,16.5239,330.625,0.0277453,0.0289168,1.22438,1.28397
391,-6.75719,59.6822,-56.3036,-63.0608,-8.14902,14,15,15.2409,14.8871,361.884,0.0266715,0.0260524,1.28984,1.21316
392,-4.26986,59.5564,-57.4215,-61.6913,-8.17913,15,15,16.0924,15.5308,336.186,0.0281617,0.0271788,1.32055,1.26636
393,-3.59344,59.9751,-58.1784,-61.7718,-8.05704,14,17,15.5047,14.1997,356.126,0.0271333,0.0248495,1.19542,1.08692
394,-6.9632,60.3276,-56.846,-63.8092,-8.1204,13,15,16.0126,15.264,322.247,0.028022,0.026712,1.17714,1.12386
395,-5.54763,59.29,-56.5162,-62.0638,-8.11922,16,13,15.0914,14.9358,346.756,0.0264099,0.0261376,1.29541,1.19149
396,-6.04953,58.6651,-55.6404,-61.6899,-8.12648,13,15,16.0297,15.3121,331.59,0.0280521,0.0267961,1.14471,1.20228
397,-5.42327,59.7335,-57.0219,-62.4451,-8.09721,12,12,15.9956,16.2983,319.971,0.0279923,0.028522,1.30131,1.362
398,-7.05842,60.3909,-56.8617,-63.9201,-8.16794,14,15,17.0187,15.4126,329.208,0.0297828,0.026972,1.20281,1.43247
399,-6.23396,59.7408,-56.6238,-62.8578,-8.0589,14,17,16.2468,15.6967,313.909,0.0284319,0.0274693,1.49612,1.47127
400,-3.65129,59.2466,-57.421,-61.0723,-8.10707,14,15,16.787,16.5099,286.264,0.0293772,0.0288924,1.59872,1.59425
401,97.8401,13.9282,-62.8482,34.9919,-7.97351,17,16,16.8817,17.9025,282.465,0.029543,0.0313293,1.26729,1.31509
